id,title,filtered_words_str,label
R119,New Report on Climate Change,"quality,fill,night,worry.,history,house,smile.,pressure,including,approach,air.,experts,discuss,ongoing,developments,climate,change.",REAL
R087,New Report on Budget Report,"sort,term,reduce,purpose,choice.,cold,tree,support,religious,real,option,method,answer.,month,somebody,beautiful,small.,already,story,experience,police,image.,experts,discuss,ongoing,developments,budget,report.",REAL
F145,Miracle Drug Confirmed by Sources,"purpose,five,true,start,seven,recently.,better,across,senior,section,tend.,main,ahead,cause,year,success,statement,politics,response.,suddenly,far,may,character.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R065,New Report on Budget Report,"one,material,glass.,last,behind,record,feel,tv,specific,themselves.,two,happy,gun,walk,democrat,together,side.,research,pull,kitchen.,experts,discuss,ongoing,developments,budget,report.",REAL
R208,New Report on Budget Report,"ready,agree,ball.,describe,major,american,level,anything,do.,tonight,structure,enter,imagine.,experts,discuss,ongoing,developments,budget,report.",REAL
R048,New Report on Budget Report,"morning,rock,outside,commercial,win,meeting,fund,of.,one,shoulder,involve,win,sign.,table,land,line,expect.,experts,discuss,ongoing,developments,budget,report.",REAL
F076,Aliens Confirmed by Sources,"various,story,time,red,population,food.,send,rise,political,model.,—,shocking,claims,aliens,surface,internet.",FAKE
R019,New Report on Policy,"congress,assume,know,mother,road,tree,still.,experts,discuss,ongoing,developments,policy.",REAL
F115,Immortal Jellyfish Confirmed by Sources,"travel,reason,court,animal,your.,without,politics,remember,behavior,ever,ago,value,support.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R031,New Report on Education,"south,whose,set,put,peace.,friend,talk,training,face,thus.,experts,discuss,ongoing,developments,education.",REAL
R190,New Report on Research,"develop,similar,seven,station.,pick,morning,audience,field,choose.,environmental,culture,walk,million,nice.,experts,discuss,ongoing,developments,research.",REAL
F057,Mind Control Confirmed by Sources,"carry,choose,environmental,might,site,receive.,—,shocking,claims,mind,control,surface,internet.",FAKE
F158,Immortal Jellyfish Confirmed by Sources,"sense,everything,political,true,sense,step,pay.,case,pretty,spend.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F234,Flat Earth Confirmed by Sources,"manage,anything,catch,require,green,exist.,couple,weight,list,either,these.,year,service.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F155,Flat Earth Confirmed by Sources,"big,education,exist.,front,chance,while.,artist,product,view,reach,participant.,fact,even,room,water,prepare.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F106,Flat Earth Confirmed by Sources,"office,couple.,ok,skin,range,pressure,quite.,spend,onto,fly,hotel,authority.,include,threat.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R051,New Report on Policy,"produce,though,finally,majority.,break,able,popular,shake,marriage,thousand.,performance,ago.,experts,discuss,ongoing,developments,policy.",REAL
R203,New Report on Education,"window,case,car,risk,type,old,subject.,later,buy,sea,hundred,right,carry.,experts,discuss,ongoing,developments,education.",REAL
F063,Secret Cure Confirmed by Sources,"already,everyone,operation,church,kid.,ten,knowledge,first,artist,their.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R080,New Report on Policy,"election,even,stand,cover.,establish,red,ready.,light,street,source,money.,experts,discuss,ongoing,developments,policy.",REAL
R226,New Report on Public Health,"operation,animal,nice,big,support,finish.,run,woman,prove,hundred.,among,wall,trade,build,response,shake.,experts,discuss,ongoing,developments,public,health.",REAL
F144,Hoax Confirmed by Sources,"cause,nice,usually.,sing,fly,something,tell.,tree,surface,detail,evidence,cold.,—,shocking,claims,hoax,surface,internet.",FAKE
F241,Flat Earth Confirmed by Sources,"star,argue,project.,home,grow,example,defense,choice,two.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R150,New Report on Election,"turn,race,spring.,single,growth,reduce,foreign,raise.,experts,discuss,ongoing,developments,election.",REAL
R153,New Report on Research,"meet,measure,indeed,feel,fast,side.,doctor,chance,somebody,father,stuff,life.,source,house,suddenly,material,consider,suffer,job.,experts,discuss,ongoing,developments,research.",REAL
F175,Hoax Confirmed by Sources,"operation,apply,occur,strategy.,read,person,economic,family,lose,send.,—,shocking,claims,hoax,surface,internet.",FAKE
F161,Immortal Jellyfish Confirmed by Sources,"easy,none,market,current,include.,seek,tax,behind,recently,test,early.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F147,Secret Cure Confirmed by Sources,"inside,final,kitchen,first.,year,change,society,step,choice,part.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F018,Secret Cure Confirmed by Sources,"research,hand,certain,main.,total,get,congress,affect.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F211,Celebrity Scandal Confirmed by Sources,"admit,story,positive,together,reflect,left.,morning,decide,rule,cold,majority,arrive,court,majority.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R117,New Report on Research,"relationship,election,benefit,whether,difference,fall.,quickly,treat,sport,method,type.,experts,discuss,ongoing,developments,research.",REAL
F016,Aliens Confirmed by Sources,"night,member,usually.,phone,magazine,future,generation,involve,brother,table,sometimes.,finish,side,hotel,human,message,know.,—,shocking,claims,aliens,surface,internet.",FAKE
F029,Flat Earth Confirmed by Sources,"certainly,better,bit,professional,investment,artist,student,resource.,campaign,wonder,sit,edge,beat,adult.,describe,management,medical,foot,movement,know,person.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F205,Celebrity Scandal Confirmed by Sources,"blood,together,start,cut,maybe.,technology,letter,employee,thing,tonight,begin,type.,road,option,nation,mind,control,thousand,control.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R112,New Report on Economic Growth,"religious,relationship,cover,worry,weight,indeed.,cover,table,culture,professional.,experts,discuss,ongoing,developments,economic,growth.",REAL
F218,Government Cover-Up Confirmed by Sources,"cover,bag,free,season,quality.,right,piece,save,beautiful,may,father,reality.,painting,four,carry,participant,another,although,build.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R187,New Report on Education,"fish,usually,imagine,space,four,moment,save.,soldier,rise,scientist,expect,dog,around,tonight.,share,cultural,ahead.,experts,discuss,ongoing,developments,education.",REAL
F087,Celebrity Scandal Confirmed by Sources,"reduce,since,term,far,without,daughter,operation,citizen.,wear,charge,quite,person,put,seven.,upon,learn,thought,anything,give,how.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R171,New Report on Education,"another,long,image,board.,choice,entire,firm.,mother,firm,word,activity,assume,different.,experts,discuss,ongoing,developments,education.",REAL
R113,New Report on Technology Breakthrough,"behind,sense,environmental,thing.,point,produce.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R222,New Report on Public Health,"community,room,else,music.,stop,home,feeling,around,red.,experts,discuss,ongoing,developments,public,health.",REAL
F233,Secret Cure Confirmed by Sources,"per,yes,body,standard,dog,close,western.,foreign,involve,western,every.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R223,New Report on Climate Change,"opportunity,travel,finally,set.,rock,key,treatment,member,quite.,meet,late,every,wall,already.,experts,discuss,ongoing,developments,climate,change.",REAL
F224,Secret Cure Confirmed by Sources,"quality,station,water.,turn,election.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R181,New Report on Climate Change,"senior,alone,realize,product,way,couple,east.,claim,machine,happy.,experts,discuss,ongoing,developments,climate,change.",REAL
R056,New Report on Public Health,"commercial,anything,name,agreement,whole.,event,behavior,end,high,scientist,sing.,seem,company,bag,stand.,experts,discuss,ongoing,developments,public,health.",REAL
R110,New Report on Education,"option,still,rise,hand,suddenly,necessary,wide.,mouth,politics,young,good,age,bank,president.,whether,lawyer,opportunity,arm,word.,experts,discuss,ongoing,developments,education.",REAL
R219,New Report on Education,"modern,agency,another,police.,school,cup,commercial,cold.,bring,war,alone,school,easy,sometimes.,experts,discuss,ongoing,developments,education.",REAL
R224,New Report on Education,"imagine,team,window,tax,industry,focus,reason.,participant,break,apply,job,work.,hundred,fund,generation,simple,animal,side.,experts,discuss,ongoing,developments,education.",REAL
F178,Immortal Jellyfish Confirmed by Sources,"social,food,medical,player,debate.,bank,stay,smile.,follow,blue,floor,southern,understand,machine,dream.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F074,Secret Cure Confirmed by Sources,"democratic,something,even,mean,enjoy.,news,million.,prepare,night,nice,expert.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R034,New Report on Budget Report,"response,wide,tree,pretty,key,next,seek.,care,including,exactly,state,hard,send.,sister,difference,trip,later,common,business,much.,experts,discuss,ongoing,developments,budget,report.",REAL
R095,New Report on Policy,"feel,serve.,example,staff,drop,natural,likely,poor.,experts,discuss,ongoing,developments,policy.",REAL
F011,Aliens Confirmed by Sources,"approach,expect,coach,per,unit,city.,—,shocking,claims,aliens,surface,internet.",FAKE
R162,New Report on Policy,"popular,air,many.,experts,discuss,ongoing,developments,policy.",REAL
R218,New Report on Election,"character,expect,old,staff,return,carry.,thousand,less,investment,at.,experts,discuss,ongoing,developments,election.",REAL
F136,Miracle Drug Confirmed by Sources,"response,next,main,key,contain,operation,former.,argue,future,watch,enough,interview,must.,system,million,find,build.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R108,New Report on Economic Growth,"general,sometimes,western,answer,mean,role,security,line.,hour,eat,rule,challenge,night,keep.,sell,modern,though,water,although,soon,ever.,experts,discuss,ongoing,developments,economic,growth.",REAL
R186,New Report on Research,"suffer,natural,cultural,oil,home,positive.,song,single,street,send,within,anyone.,authority,second,enter,look.,experts,discuss,ongoing,developments,research.",REAL
R248,New Report on Technology Breakthrough,"like,us,fire,edge,open.,blue,effect,investment.,student,lawyer,serious,economy,according,heavy,factor,modern.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F045,Immortal Jellyfish Confirmed by Sources,"town,tree,ago,cultural,customer,talk.,remember,arrive,great.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F092,Secret Cure Confirmed by Sources,"describe,simply,want,describe,break,teach,four,center.,claim,participant,analysis,street.,choice,old,foreign,community,understand.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R100,New Report on Technology Breakthrough,"goal,ball,appear.,similar,ahead,make,house.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F075,Miracle Drug Confirmed by Sources,"center,bring,sport,drug,record,choose.,hotel,believe,blue,million,actually.,budget,difficult,measure,administration,simply,agreement.,reduce,author,process,democrat,tonight,support.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R059,New Report on Technology Breakthrough,"baby,management,soldier,explain.,continue,letter,most.,past,man,sometimes,part,left.,force,watch,likely,despite.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F213,Hoax Confirmed by Sources,"throughout,military,control,i.,indeed,place,usually,red,conference.,order,deep,look.,—,shocking,claims,hoax,surface,internet.",FAKE
R233,New Report on Education,"fill,like,from.,write,agree,voice,key.,experts,discuss,ongoing,developments,education.",REAL
F072,Mind Control Confirmed by Sources,"claim,career,thing,contain.,send,fish,short,different,eat.,task,wait,build,service,sister,first.,—,shocking,claims,mind,control,surface,internet.",FAKE
R184,New Report on Budget Report,"bar,writer,spend,nature,think,maybe.,mean,general,finally,ask,space,policy,yard,leave.,little,picture.,experts,discuss,ongoing,developments,budget,report.",REAL
F134,Secret Cure Confirmed by Sources,"two,surface,responsibility,fact,right,american.,alone,scene,carry,statement,statement,better.,film,news.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R096,New Report on Research,"consider,easy,green,senior,mean.,either,arrive,like,reason.,student,community,serious,congress,action,discover.,experts,discuss,ongoing,developments,research.",REAL
R020,New Report on Policy,"game,describe,work,anything,leg.,someone,moment,million.,either,response,loss,generation,middle,particularly.,experts,discuss,ongoing,developments,policy.",REAL
R067,New Report on Policy,"seven,last,way,catch,need,leader,international,result.,weight,trip,financial,federal,explain,also.,experts,discuss,ongoing,developments,policy.",REAL
R215,New Report on Education,"hundred,son,sign,enjoy,relationship,effort,price.,exist,moment,south,voice.,experts,discuss,ongoing,developments,education.",REAL
R127,New Report on Policy,"drop,describe,able,old,town,he.,might,beautiful,example,which.,experts,discuss,ongoing,developments,policy.",REAL
R235,New Report on Technology Breakthrough,"employee,son,have.,firm,career,thus,director,attorney,stage.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R163,New Report on Climate Change,"police,society,effect,site.,pass,after.,energy,red,thus,wall,rock.,experts,discuss,ongoing,developments,climate,change.",REAL
R002,New Report on Education,"main,kind,argue,teach,of.,inside,realize,treat,product.,experts,discuss,ongoing,developments,education.",REAL
R021,New Report on Education,"coach,value,fall,gas.,marriage,support,anything,model.,experts,discuss,ongoing,developments,education.",REAL
R013,New Report on Technology Breakthrough,"front,event,amount,continue,at.,free,yeah,truth,traditional,likely,federal.,despite,simple,degree.,whole,drive,value,yeah.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F195,Flat Earth Confirmed by Sources,"far,time,year,floor.,imagine,radio,reality,black.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R101,New Report on Research,"theory,end,measure,huge,especially,ready.,eye,despite,claim,year.,detail,yes,phone,practice.,experts,discuss,ongoing,developments,research.",REAL
R055,New Report on Research,"everything,condition,half,drop,admit,really,series.,kind,baby,federal,evening,rate,here.,hear,find,girl,item,beautiful.,generation,last,others,can.,experts,discuss,ongoing,developments,research.",REAL
F190,Secret Cure Confirmed by Sources,"environment,share,although,animal,firm,scientist,what.,work,ready,rest,role.,together,city,six,cause.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R004,New Report on Education,"career,body,friend,past,agency,civil,southern.,experts,discuss,ongoing,developments,education.",REAL
F080,Celebrity Scandal Confirmed by Sources,"newspaper,change,easy,agent,foot.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F049,Hoax Confirmed by Sources,"guess,participant,democrat,finish.,face,central,treat,talk,role,at.,—,shocking,claims,hoax,surface,internet.",FAKE
F184,Secret Cure Confirmed by Sources,"customer,evidence,decide,course.,son,receive,way,data,pressure,while.,hospital,receive,seat,civil,far,contain.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F030,Secret Cure Confirmed by Sources,"build,federal,keep,church.,apply,save,price,pull.,describe,sometimes,every,open,make,wait.,final,physical,article,suddenly,subject,some.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R213,New Report on Budget Report,"table,smile,final.,experts,discuss,ongoing,developments,budget,report.",REAL
F128,Immortal Jellyfish Confirmed by Sources,"around,collection,evidence,crime.,move,former,short,check,administration,base.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R231,New Report on Policy,"light,pressure,risk,democrat,hour,amount,during.,rise,letter,public,certain,crime,particular,dark.,ever,everybody,ask,computer,deal,likely.,experts,discuss,ongoing,developments,policy.",REAL
R061,New Report on Technology Breakthrough,"send,worry,door,network,win.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R137,New Report on Education,"involve,eat,standard,determine,action.,learn,republican,early,threat.,experts,discuss,ongoing,developments,education.",REAL
R185,New Report on Technology Breakthrough,"short,ability,mission,detail.,study,mr,style.,behavior,couple,eat.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R204,New Report on Technology Breakthrough,"exist,official,bad,respond,level,along.,positive,evening,weight.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F217,Immortal Jellyfish Confirmed by Sources,"vote,avoid,measure,discuss,set,finally,international.,pick,lay,usually,evidence,surface,may,recognize.,protect,probably,cup,hotel,put.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F176,Miracle Drug Confirmed by Sources,"chair,pass.,throw,western,yeah,yes.,identify,run,worry,start,lose,traditional,will.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R245,New Report on Technology Breakthrough,"recognize,morning,likely,significant.,american,fast,huge.,account,bit,part,claim.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R104,New Report on Election,"join,office,fine,money,try.,set,hair,adult,brother.,movie,check,result,opportunity.,experts,discuss,ongoing,developments,election.",REAL
F156,Flat Earth Confirmed by Sources,"tough,describe,evidence,ask,voice,particular,music,interesting.,else,detail,data,expect.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R194,New Report on Election,"attorney,executive,wait,stand,firm.,though,fall,provide,everything,mrs,rise.,organization,cause,television,reduce,once.,experts,discuss,ongoing,developments,election.",REAL
R161,New Report on Technology Breakthrough,"language,next,prove.,probably,account,social,third,reason.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F113,Immortal Jellyfish Confirmed by Sources,"special,meet,military,mean,record,civil.,view,vote,affect,himself.,put,wonder,bad,hair,near,debate.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F150,Hoax Confirmed by Sources,"special,mission,financial,mind,party.,rest,apply,officer,country,right,language,certain,water.,street,couple,all.,health,best,professor,argue.,—,shocking,claims,hoax,surface,internet.",FAKE
F047,Miracle Drug Confirmed by Sources,"maybe,year,give,size,early,company,executive.,major,collection,wife,top.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F008,Hoax Confirmed by Sources,"work,four,glass,partner,election.,blood,none,institution,action.,—,shocking,claims,hoax,surface,internet.",FAKE
F229,Aliens Confirmed by Sources,"learn,budget,across.,decide,tell,job,ahead,time,likely,above.,seven,blue,decade.,—,shocking,claims,aliens,surface,internet.",FAKE
R001,New Report on Research,"maybe,capital,already,explain.,brother,support,program,yard,decade,sign.,tell,audience,business,event,wide,wife,line,brother.,experts,discuss,ongoing,developments,research.",REAL
R241,New Report on Public Health,"fight,music,weight.,agree,certain,apply,interview,wind.,point,structure,officer,national,nation,bill,leg.,experts,discuss,ongoing,developments,public,health.",REAL
R198,New Report on Climate Change,"lead,view,mention,town.,sing,news,white.,experts,discuss,ongoing,developments,climate,change.",REAL
R229,New Report on Research,"right,campaign,true,able,nice,assume,yeah,hundred.,mr,practice,particular,east,near.,experts,discuss,ongoing,developments,research.",REAL
R205,New Report on Public Health,"bank,late,majority,protect.,experts,discuss,ongoing,developments,public,health.",REAL
F123,Celebrity Scandal Confirmed by Sources,"move,box,know,place,message,score,sport.,science,quality,eat,four,on.,together,drop,suffer,try,ask.,learn,cold,anything,you.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F043,Celebrity Scandal Confirmed by Sources,"physical,catch,strategy,network,side.,social,cup,role,near,away,rule.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F097,Celebrity Scandal Confirmed by Sources,"represent,billion,seven,seat,within,financial,bring.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R014,New Report on Research,"first,chance,quality,wife,voice,program.,know,stay,usually,both.,away,full,medical,note,receive,defense.,experts,discuss,ongoing,developments,research.",REAL
F005,Flat Earth Confirmed by Sources,"magazine,black,material,attorney,catch.,southern,process,involve.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R234,New Report on Research,"single,response,hear,view.,whose,assume,production,watch.,exist,voice,end.,experts,discuss,ongoing,developments,research.",REAL
F143,Aliens Confirmed by Sources,"south,lot,smile,memory.,remain,past,option,four,state,degree,produce.,knowledge,popular,company,focus,key.,dream,cut,career,way,contain.,—,shocking,claims,aliens,surface,internet.",FAKE
R073,New Report on Economic Growth,"night,card,develop,prepare,street.,north,sort,fire,threat.,experts,discuss,ongoing,developments,economic,growth.",REAL
R239,New Report on Education,"oil.,late,still,majority,church,several,little.,history,something,budget,later,magazine,bag,model.,experts,discuss,ongoing,developments,education.",REAL
F181,Aliens Confirmed by Sources,"professional,tv,professor,safe,cell,attack.,war,everybody,spend,radio,suffer,hot.,eat,sit,fire,science,off.,—,shocking,claims,aliens,surface,internet.",FAKE
R138,New Report on Election,"step,newspaper,stand,president,property,crime.,light,soldier,son,scientist,begin.,experts,discuss,ongoing,developments,election.",REAL
R172,New Report on Economic Growth,"standard,brother,surface,professional,either,above.,one,face,deep,list.,experts,discuss,ongoing,developments,economic,growth.",REAL
R143,New Report on Policy,"two,development,wide.,agency,safe,give.,city,knowledge,show,general,she.,experts,discuss,ongoing,developments,policy.",REAL
F166,Mind Control Confirmed by Sources,"stand,mother,north,trial,thing,article.,buy,technology,almost.,—,shocking,claims,mind,control,surface,internet.",FAKE
R003,New Report on Budget Report,"team,option,service,somebody,nothing.,need,explain,across,often.,southern,anything,lot,cost,write,local,security.,experts,discuss,ongoing,developments,budget,report.",REAL
R167,New Report on Climate Change,"face,perform,travel,father.,school,unit,art,federal,choose,begin,current,candidate.,experts,discuss,ongoing,developments,climate,change.",REAL
R183,New Report on Climate Change,"work,sort,general,identify,simply,itself.,part,until.,experts,discuss,ongoing,developments,climate,change.",REAL
R238,New Report on Technology Breakthrough,"effect,war,report,meeting,read,pm,too.,education,system,discuss,outside.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R041,New Report on Election,"sure,doctor,carry.,second,country,consumer,every,sign.,experts,discuss,ongoing,developments,election.",REAL
F237,Government Cover-Up Confirmed by Sources,"american,young,move,social.,along,stage,present,blood,official,meeting,argue.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R086,New Report on Research,"minute,organization,less,song,accept,result.,hand,cause,enough,early.,alone,listen,husband,worker.,experts,discuss,ongoing,developments,research.",REAL
R240,New Report on Policy,"lay,effect,must,since,community,sing,any.,keep,age,edge,catch.,experts,discuss,ongoing,developments,policy.",REAL
R133,New Report on Public Health,"trial,standard,move,former,consumer,quality.,people,approach,industry,environmental,million,product,third,boy.,experts,discuss,ongoing,developments,public,health.",REAL
F044,Hoax Confirmed by Sources,"personal,high,street,thought,history.,republican,interest,first,indicate,girl,catch.,standard,forward,even,story,just.,—,shocking,claims,hoax,surface,internet.",FAKE
F125,Government Cover-Up Confirmed by Sources,"stuff,role,focus,activity,approach,and.,lose,yet,inside,choose,baby,now.,others,yard,work,outside,far.,manager,center,action,operation.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F165,Secret Cure Confirmed by Sources,"anything,raise,possible,charge,matter,also,heavy.,tough,focus,remember,lead.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F137,Flat Earth Confirmed by Sources,"finally,hand,media,public,international,character,avoid.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R088,New Report on Research,"better,nothing,test,home,indeed.,past,music,work,public.,experts,discuss,ongoing,developments,research.",REAL
R169,New Report on Technology Breakthrough,"thought,decade,talk,home.,official,nation,know,work.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R193,New Report on Technology Breakthrough,"probably,store,check,side,service,go,possible.,program,next,subject,everybody,concern.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F247,Mind Control Confirmed by Sources,"state,feeling,ago,relate,approach,four,once.,take,despite,trip,film,last,drop,yard.,—,shocking,claims,mind,control,surface,internet.",FAKE
R179,New Report on Technology Breakthrough,"employee,say,build,nation,leave,social.,ten,relationship,grow,issue,occur,military,during.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F138,Immortal Jellyfish Confirmed by Sources,"check,increase,environment,argue,sure.,road,goal,hit,sure,various.,small,mrs,quality,response,student.,fear,piece,official,future,loss.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R017,New Report on Policy,"recently,item,argue,type,local,task,television.,next,like,nearly,down.,billion,leg,american,order,real,lead,first.,experts,discuss,ongoing,developments,policy.",REAL
F090,Mind Control Confirmed by Sources,"executive,rather,deep,remain,term,find.,—,shocking,claims,mind,control,surface,internet.",FAKE
F222,Mind Control Confirmed by Sources,"health,agreement,group,above.,state,lot,outside,home.,partner,executive,general,size,choice,question.,—,shocking,claims,mind,control,surface,internet.",FAKE
R114,New Report on Climate Change,"hit,son,owner,these.,whose,space,stand,better,discussion.,great,stop,manager,office,focus.,fill,box,young,set.,experts,discuss,ongoing,developments,climate,change.",REAL
F235,Celebrity Scandal Confirmed by Sources,"peace,particularly,behind.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F185,Hoax Confirmed by Sources,"program,cold,everybody,statement,natural.,manager,physical,success,former.,great,less,design,design,mission.,—,shocking,claims,hoax,surface,internet.",FAKE
F221,Flat Earth Confirmed by Sources,"scientist,style,hotel,point,others,party.,drop,industry.,show,north,base,director,modern,future.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F054,Secret Cure Confirmed by Sources,"class,nature,keep,really,example.,pressure,sit,spend,commercial.,whose,edge,attention,owner,summer,thus,about.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R000,New Report on Public Health,"mr,media,continue,card,two.,yard,bar,degree,idea.,experts,discuss,ongoing,developments,public,health.",REAL
R178,New Report on Budget Report,"play,art,peace,according,paper,student,each.,list,generation,base.,experts,discuss,ongoing,developments,budget,report.",REAL
F006,Hoax Confirmed by Sources,"north,air,able,form.,audience,list,matter,pay,top,lose.,—,shocking,claims,hoax,surface,internet.",FAKE
F174,Secret Cure Confirmed by Sources,"single,along,evening,miss,avoid,lead.,north,subject,machine,term,continue,term,business.,exist,reduce,employee,house,strategy,beat.,break,enjoy,arrive,letter,make,break.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R009,New Report on Election,"maybe,bad,throughout,light,animal,lay.,interest,operation,standard,soldier,reduce.,wide,raise,physical.,teach,spring,hair,rather.,experts,discuss,ongoing,developments,election.",REAL
R122,New Report on Economic Growth,"keep,foreign,general,red,speak.,mean,read,make,fire,state.,kind,result,general,especially,day,away,research,audience.,experts,discuss,ongoing,developments,economic,growth.",REAL
F189,Immortal Jellyfish Confirmed by Sources,"professional,sort,drive,find,stay.,police,product,late,name,must.,form,article,religious,site,outside.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R146,New Report on Technology Breakthrough,"actually,hold,return.,focus,response,true,seven.,accept,republican,room,find,situation,nothing.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R022,New Report on Climate Change,"drop,recently,yet,sing,seem.,police,avoid,increase,money,treat,strategy.,experts,discuss,ongoing,developments,climate,change.",REAL
F177,Aliens Confirmed by Sources,"road,star,risk,point,house.,—,shocking,claims,aliens,surface,internet.",FAKE
F021,Secret Cure Confirmed by Sources,"class,address,opportunity.,measure,north,also,successful,along,mouth,system.,—,shocking,claims,secret,cure,surface,internet.",FAKE
